Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
59,5,1,4,18,531,16,,True,False,True,False,False
20,40,20,6,21,538,16,,False,True,False,True,False
33,35,9,5,19,879,12,,True,False,True,True,False
65,43,14,7,30,247,26,,False,False,True,False,True
20,35,29,9,26,293,2,,True,True,False,False,False
44,53,8,5,25,792,14,,False,False,False,False,True
29,52,7,8,25,168,8,,False,True,False,False,False
44,57,2,8,19,427,21,,True,False,False,False,True
18,27,1,4,30,194,22,,False,False,True,False,True
23,59,2,0,29,415,19,,False,False,True,False,False
51,21,5,10,7,265,8,,True,False,False,False,False
55,6,2,9,8,519,2,,True,False,False,False,False
54,55,8,8,27,428,5,,True,False,False,False,True
62,46,19,9,30,532,22,,True,False,True,True,False
18,13,30,8,23,240,24,,False,False,True,False,False
27,41,14,8,18,837,11,,True,True,False,False,False
42,44,13,9,25,411,2,,False,False,False,False,False
58,60,19,8,21,253,9,,False,False,True,True,False
20,57,25,5,19,943,14,,True,False,False,True,False
34,48,25,6,27,582,19,,False,False,False,False,False
56,32,26,5,27,345,28,,True,False,True,False,True
58,24,27,9,26,386,15,,True,False,True,False,True
21,48,15,5,22,951,18,,True,False,False,True,False
37,46,5,10,24,153,2,,True,True,False,False,False
31,55,3,1,25,211,21,,False,True,False,True,False
45,56,8,7,16,363,12,,False,False,True,False,True
60,24,24,2,27,197,20,,False,True,False,True,False
44,50,16,10,22,120,2,,False,False,False,True,False
29,45,14,8,19,546,22,,True,True,False,False,False
53,53,26,6,19,971,9,,False,False,False,False,True
25,49,14,7,27,626,12,,False,True,False,False,True
55,23,17,0,24,886,4,,False,False,False,True,False
54,28,9,8,24,213,9,,False,False,False,True,False
60,30,16,8,19,359,3,,False,False,True,False,False
18,58,19,6,26,791,12,,True,True,False,False,False
57,35,1,7,3,264,25,,False,True,False,True,False
21,52,27,9,25,302,12,,False,True,False,False,True
42,10,1,6,3,160,15,,False,False,True,False,False
21,2,10,9,29,255,29,,False,False,True,True,False
57,49,24,10,28,584,1,,True,False,True,False,True
51,24,3,8,3,845,30,,False,False,True,False,True
30,50,22,7,30,739,28,,False,False,False,False,True
53,8,4,6,24,500,2,,False,False,True,False,True
50,27,23,5,26,323,7,,False,False,True,False,False
50,5,23,4,26,200,20,,False,True,False,False,False
53,49,2,6,11,577,5,,True,False,True,False,True
57,50,22,7,28,921,18,,True,False,True,False,False
49,47,22,5,28,146,29,,False,True,False,False,True
39,42,30,8,26,133,10,,True,False,True,False,False
37,36,2,6,29,612,14,,False,True,False,True,False
44,32,3,6,18,775,23,,True,False,False,True,False
56,37,1,0,22,104,4,,False,True,False,True,False
31,5,5,1,23,361,9,,False,True,False,False,True
64,38,1,6,10,520,3,,False,False,False,True,False
20,33,16,5,29,899,26,,False,False,False,False,True
51,59,17,8,23,580,3,,True,True,False,False,True
26,55,11,5,28,350,3,,False,False,False,False,True
38,8,1,1,4,550,2,,True,False,True,False,False
25,33,9,9,22,924,23,,True,True,False,True,False
26,9,1,9,12,688,16,,False,False,False,False,False
43,29,11,1,30,137,27,,False,True,False,False,True
23,54,16,10,18,582,5,,True,False,False,False,False
41,45,22,6,17,126,3,,False,False,True,False,True
53,46,10,9,17,336,9,,False,True,False,False,True
42,22,2,9,23,662,22,,False,False,True,True,False
41,43,8,8,24,770,3,,True,False,False,False,True
42,44,24,9,26,546,3,,False,True,False,False,False
59,22,2,5,5,490,13,,True,False,True,True,False
63,59,2,0,0,203,27,,True,False,True,False,False
53,12,4,7,17,661,29,,False,False,False,False,True
43,47,5,5,28,102,12,,False,False,False,False,True
28,55,1,9,26,382,26,,False,False,False,False,False
40,49,15,7,21,209,9,,False,True,False,False,False
20,42,29,9,18,839,6,,True,True,False,False,True
53,37,2,10,13,118,16,,False,False,False,False,False
37,43,2,1,26,992,11,,False,True,False,True,False
28,3,2,4,8,721,28,,True,True,False,False,False
46,57,12,4,24,235,27,,False,True,False,False,False
18,60,25,5,25,269,24,,False,False,False,False,True
34,8,29,10,25,286,15,,False,False,False,False,True
22,48,24,2,28,276,14,,False,True,False,False,True
37,32,12,10,18,643,25,,False,False,False,True,False
44,15,9,3,26,176,21,,False,False,False,False,False
52,25,3,7,13,156,18,,True,True,False,False,True
48,57,13,10,28,507,8,,False,False,False,True,False
21,31,24,5,18,793,2,,False,False,True,False,True
43,46,17,5,19,841,5,,True,False,True,False,False
52,26,9,10,17,556,3,,False,False,False,False,False
30,37,11,6,21,891,26,,False,False,True,False,True
40,40,6,10,28,743,3,,True,False,False,False,True
60,59,10,10,22,984,19,,True,True,False,False,True
60,15,21,0,29,952,23,,False,False,False,True,False
53,1,29,9,29,305,29,,False,False,True,False,True
28,58,2,10,30,611,4,,False,False,True,False,False
30,1,2,10,15,401,11,,False,True,False,False,False
42,39,5,6,18,758,16,,False,True,False,True,False
37,37,29,8,24,508,22,,True,True,False,True,False
28,10,21,1,24,430,23,,False,True,False,True,False
46,19,20,4,30,789,17,,False,True,False,True,False
30,24,21,1,22,314,26,,False,False,True,False,True
30,33,13,6,25,758,17,,False,False,True,True,False
52,32,17,10,23,938,13,,True,True,False,False,False
23,15,6,9,29,872,18,,False,True,False,True,False
52,37,17,9,28,891,13,,False,False,False,True,False
25,46,14,3,23,649,16,,False,False,True,True,False
51,44,23,7,19,739,30,,True,True,False,True,False
42,16,28,10,30,297,4,,False,False,True,False,True
33,37,4,8,22,142,5,,True,False,False,False,True
58,36,21,5,25,214,6,,True,False,True,False,True
47,60,5,6,25,728,14,,False,True,False,False,True
65,3,2,8,3,209,10,,True,False,True,True,False
45,24,26,7,18,567,10,,False,True,False,False,True
54,14,13,5,26,919,28,,False,True,False,True,False
54,30,1,3,24,532,29,,False,False,False,True,False
61,42,29,8,20,956,27,,True,False,False,True,False
27,39,10,5,29,609,6,,True,False,True,True,False
50,12,16,3,26,924,2,,False,True,False,True,False
60,51,27,0,22,265,11,,False,False,False,False,True
27,47,6,10,26,537,17,,True,True,False,False,False
43,30,13,8,17,358,17,,True,True,False,False,False
25,55,1,5,19,753,12,,False,True,False,True,False
26,29,10,8,23,107,26,,False,False,True,False,False
65,27,1,6,0,502,26,,False,False,True,False,False
35,24,13,8,25,375,15,,False,False,False,False,False
49,54,20,9,16,549,18,,True,True,False,False,False
65,28,1,5,13,770,9,,False,False,False,False,True
56,28,2,7,24,211,18,,False,False,True,False,False
32,47,20,10,18,891,19,,False,True,False,False,True
40,7,19,3,29,112,7,,False,False,False,True,False
30,40,28,5,24,659,9,,True,False,True,False,True
27,56,4,10,18,757,7,,True,False,False,False,True
22,2,22,7,25,627,9,,False,False,True,True,False
64,46,17,6,23,698,21,,True,False,False,False,False
32,32,18,9,17,966,19,,False,False,True,False,True
50,28,14,3,30,194,15,,False,False,False,True,False
28,43,1,4,4,110,25,,False,False,False,False,False
31,60,15,0,27,742,23,,False,False,False,True,False
30,19,16,8,29,412,2,,False,False,False,False,False
44,49,24,0,25,144,22,,False,False,False,False,True
47,42,17,10,27,178,24,,False,False,True,False,True
45,35,2,7,30,391,7,,False,False,True,False,True
47,37,19,7,30,109,4,,True,False,False,False,False
30,37,5,5,24,978,15,,True,True,False,False,True
20,14,30,8,21,285,9,,False,False,True,False,False
51,46,26,7,21,892,30,,False,False,False,True,False
34,57,28,7,22,839,10,,False,False,False,False,True
37,34,26,5,28,243,23,,True,False,True,True,False
47,60,23,7,17,377,29,,False,False,True,True,False
64,56,20,1,24,762,18,,False,False,False,True,False
40,2,27,7,25,229,29,,False,False,True,True,False
33,27,4,6,25,913,13,,False,False,False,False,False
54,24,5,4,28,332,18,,True,False,True,True,False
55,56,25,6,25,947,16,,False,False,True,False,False
52,9,5,9,3,435,15,,False,True,False,False,False
43,35,27,5,28,939,17,,True,False,True,False,True
58,35,10,10,18,164,12,,True,False,True,True,False
31,44,4,5,29,243,10,,False,True,False,True,False
52,32,26,5,17,503,2,,True,False,False,False,True
55,38,11,6,16,977,12,,True,False,True,True,False
22,36,8,0,23,364,12,,False,True,False,False,True
58,28,5,7,22,433,15,,False,True,False,True,False
30,37,29,10,28,148,10,,True,False,True,False,False
49,55,19,2,22,282,17,,False,False,False,False,False
42,28,19,7,26,613,22,,True,False,True,False,False
51,29,14,6,27,205,2,,False,False,False,False,True
52,23,1,6,17,317,10,,True,False,True,False,True
61,41,18,5,26,607,4,,True,False,False,True,False
47,2,16,4,23,737,2,,False,False,False,True,False
28,49,22,5,17,209,9,,True,False,True,True,False
24,18,1,8,11,272,18,,False,True,False,False,False
38,58,27,6,27,535,5,,True,True,False,False,False
22,57,22,10,20,186,27,,True,True,False,False,True
60,48,18,8,24,560,15,,False,False,True,False,False
57,52,2,4,13,355,8,,True,False,True,False,True
54,31,9,10,27,789,5,,False,False,True,False,False
31,45,26,10,23,734,24,,True,False,False,False,True
18,46,6,9,26,324,23,,True,True,False,False,True
65,49,23,9,17,667,23,,False,True,False,False,False
33,5,29,4,22,275,7,,False,False,True,False,False
63,15,2,9,8,511,19,,True,False,True,False,False
63,30,21,10,22,232,5,,True,False,True,True,False
62,42,28,5,27,752,29,,True,False,False,False,False
46,28,15,8,16,499,20,,True,True,False,True,False
65,28,5,4,7,679,20,,False,True,False,True,False
61,14,5,6,7,113,1,,False,False,False,True,False
57,58,15,6,17,462,4,,False,False,False,True,False
29,44,1,6,27,704,15,,True,True,False,False,True
37,44,7,8,25,528,18,,False,True,False,False,False
50,2,5,10,25,184,4,,False,True,False,True,False
61,29,18,6,30,331,5,,False,False,False,False,True
38,45,23,0,22,432,1,,False,False,True,False,True
55,57,12,9,16,784,8,,True,False,True,False,False
18,55,4,6,29,188,30,,False,False,True,True,False
45,39,27,6,23,722,22,,False,False,True,False,False
24,41,24,10,27,265,9,,True,False,False,False,True
29,35,14,2,28,312,20,,False,False,False,False,False
19,41,30,7,16,689,20,,True,False,False,False,False
64,54,20,7,22,842,18,,False,True,False,False,True
57,59,4,7,25,354,26,,False,True,False,False,False
28,52,22,8,20,934,12,,True,True,False,False,True
46,58,17,5,26,832,26,,True,False,True,True,False
47,39,6,5,29,229,22,,True,True,False,True,False
42,53,2,4,23,205,19,,False,False,False,True,False
49,34,16,8,28,206,5,,False,False,True,False,True
50,30,13,8,23,291,13,,False,False,False,False,True
35,38,30,5,20,659,18,,False,True,False,True,False
29,22,9,3,25,124,9,,False,False,False,True,False
61,52,23,8,19,689,12,,False,False,False,False,True
64,20,7,7,29,479,13,,False,False,True,False,True
34,34,14,6,16,244,30,,True,False,False,True,False
20,26,2,7,19,202,2,,True,True,False,False,False
28,60,14,10,16,165,25,,True,True,False,False,True
25,10,29,4,26,475,21,,False,False,True,False,False
54,40,23,5,28,312,22,,False,False,False,False,True
55,30,2,9,2,397,13,,False,True,False,True,False
32,39,2,9,0,101,24,,True,False,False,False,False
43,32,12,5,22,268,12,,True,False,True,True,False
18,4,13,6,25,402,6,,False,False,False,False,False
57,37,6,10,28,953,16,,False,False,True,False,False
61,59,18,7,29,851,25,,True,False,True,False,True
61,42,16,1,27,480,18,,False,False,True,False,False
62,47,4,7,20,321,19,,True,True,False,False,False
57,26,25,8,26,964,7,,False,True,False,True,False
24,54,26,5,16,690,26,,False,True,False,False,True
50,49,11,10,30,401,9,,False,False,False,False,False
22,51,23,2,22,188,10,,False,False,True,False,True
23,49,14,6,29,383,7,,False,False,False,False,False
65,22,8,10,25,982,20,,False,False,True,True,False
47,52,12,5,20,317,3,,True,True,False,False,True
57,33,17,5,25,769,21,,True,False,True,False,True
24,7,1,4,2,454,14,,False,False,False,False,False
60,21,4,8,6,706,15,,True,True,False,True,False
39,41,3,7,28,334,24,,False,True,False,True,False
45,47,16,8,17,960,28,,False,False,False,True,False
41,43,17,8,24,531,6,,True,True,False,False,True
21,32,8,7,21,579,8,,False,False,True,False,False
44,37,11,5,27,788,13,,False,False,False,False,False
55,14,18,9,28,839,27,,False,False,False,True,False
43,45,30,8,20,563,2,,False,True,False,False,False
65,41,5,7,7,562,7,,True,False,False,False,True
52,57,2,0,26,427,22,,False,False,True,False,True
56,44,30,9,18,780,6,,False,False,False,True,False
51,39,10,5,20,903,29,,True,False,False,False,True
44,15,2,8,26,165,28,,False,True,False,False,True
50,60,22,10,24,809,30,,True,False,True,False,True
55,21,9,2,26,511,18,,False,False,False,True,False
44,31,12,8,23,775,19,,True,False,False,False,False
42,32,25,7,30,241,22,,False,True,False,True,False
37,20,27,9,26,851,27,,False,False,False,True,False
41,52,5,8,23,547,14,,False,False,False,False,True
59,40,28,8,25,381,9,,True,True,False,False,False
51,29,21,5,27,152,1,,False,True,False,False,False
62,46,8,8,16,582,9,,False,False,False,False,True
45,58,22,1,22,874,30,,False,False,False,True,False
55,14,2,7,25,810,16,,False,True,False,False,True
27,26,22,6,30,880,7,,False,False,False,False,False
64,54,21,8,18,811,10,,False,False,False,True,False
46,1,1,8,30,227,15,,False,True,False,False,True
30,48,10,0,27,711,9,,False,True,False,True,False
51,45,2,10,15,203,5,,True,False,True,False,False
47,43,1,5,28,993,23,,True,False,False,False,True
31,20,12,2,22,918,8,,False,False,True,True,False
44,54,3,8,26,841,18,,False,False,False,False,True
18,47,4,7,18,603,22,,False,True,False,True,False
30,34,25,6,21,529,22,,True,False,False,True,False
56,51,14,5,29,784,15,,False,False,True,False,True
38,1,7,5,24,382,6,,False,False,False,False,False
44,18,29,2,23,938,14,,False,True,False,True,False
37,53,1,7,29,601,21,,True,False,False,True,False
38,19,28,7,25,445,10,,False,False,False,True,False
38,38,10,5,17,886,30,,True,True,False,False,False
60,20,4,10,6,904,11,,False,False,False,False,False
56,55,21,6,26,879,4,,False,False,False,True,False
48,40,20,5,20,228,8,,False,True,False,False,True
60,20,15,8,21,904,10,,False,True,False,True,False
58,35,3,4,14,551,26,,False,False,False,False,True
27,24,5,9,30,530,30,,True,False,True,True,False
27,24,11,8,27,262,15,,True,False,True,False,False
29,50,22,2,30,901,5,,False,False,True,True,False
33,24,6,5,27,386,12,,True,False,False,False,True
18,45,10,10,27,650,10,,False,False,False,True,False
27,47,2,4,21,280,17,,False,False,True,True,False
28,30,25,8,19,519,17,,False,True,False,True,False
59,37,26,8,29,125,9,,False,False,False,False,True
38,42,14,6,28,272,26,,True,True,False,False,True
47,45,30,5,23,853,1,,False,False,True,True,False
32,32,30,6,24,142,25,,False,False,True,False,False
46,54,3,8,19,421,7,,False,False,False,False,True
62,40,28,6,22,969,11,,True,True,False,False,True
65,54,30,8,27,448,6,,False,True,False,False,False
51,41,21,10,22,411,26,,True,False,False,False,False
52,16,5,9,0,997,30,,True,False,False,False,True
60,32,5,7,20,804,14,,True,True,False,False,False
25,27,19,7,26,653,26,,True,False,False,False,True
34,25,21,7,16,463,1,,False,False,False,False,True
23,60,7,9,19,546,21,,False,True,False,False,False
30,22,29,2,30,307,20,,False,False,False,False,True
55,38,13,10,20,273,17,,True,True,False,False,True
64,57,25,6,21,727,4,,False,True,False,False,False
26,49,9,7,28,235,3,,True,False,False,False,True
49,49,9,10,24,938,5,,False,False,True,False,True
18,7,2,5,4,564,28,,True,False,False,False,False
39,32,12,8,17,428,12,,True,False,True,False,True
56,38,19,6,30,629,5,,False,False,True,False,True
59,57,18,0,27,697,15,,False,False,True,True,False
45,13,1,7,22,158,25,,True,False,False,False,False
60,12,12,1,26,393,29,,False,True,False,False,False
39,60,13,9,17,978,6,,True,False,True,False,True
49,43,5,9,22,877,28,,False,True,False,False,False
32,5,27,4,24,672,28,,False,False,False,True,False
56,46,2,5,6,572,25,,True,False,False,False,False
47,38,6,8,25,731,20,,True,False,True,False,True
65,35,1,5,17,345,27,,False,False,True,False,False
38,48,11,9,30,374,9,,True,True,False,False,True
36,25,29,5,22,995,22,,True,False,True,False,True
58,50,9,7,29,713,10,,False,False,True,False,True
34,39,23,10,20,814,3,,False,False,True,True,False
29,51,7,7,17,808,16,,False,False,False,False,False
60,36,14,5,22,599,17,,False,False,True,False,False
41,30,18,9,25,987,12,,False,True,False,False,True
57,13,2,9,19,899,9,,True,False,True,True,False
41,17,30,5,22,228,11,,False,True,False,False,True
61,8,30,4,29,435,5,,False,False,True,False,True
57,24,26,10,21,851,2,,True,True,False,False,True
25,39,15,10,16,451,10,,False,False,True,False,False
40,51,2,5,5,247,23,,True,True,False,False,False
61,19,5,6,29,145,23,,True,False,False,False,False
63,40,3,9,28,258,14,,False,True,False,False,False
56,39,2,0,5,233,10,,False,True,False,False,False
64,2,19,5,25,182,25,,False,True,False,False,True
43,59,21,7,18,331,27,,False,False,False,False,True
65,52,25,0,28,829,11,,False,True,False,True,False
63,35,23,1,23,974,3,,False,True,False,True,False
32,57,7,9,17,176,3,,True,False,True,False,True
19,50,12,6,25,897,5,,False,False,True,False,False
50,16,8,5,30,123,7,,False,False,True,True,False
57,29,18,8,25,874,1,,True,False,True,False,False
28,40,22,7,28,637,17,,True,False,False,True,False
25,30,6,7,24,530,11,,False,False,True,True,False
64,32,17,7,22,711,7,,False,False,False,True,False
45,31,12,10,25,721,19,,False,False,False,False,True
26,35,4,10,16,320,30,,False,False,False,False,False
56,32,2,9,26,491,21,,False,False,False,False,True
50,37,25,0,21,776,9,,False,False,True,True,False
32,12,23,7,21,468,24,,False,False,True,True,False
50,27,26,0,27,233,13,,False,False,True,False,False
23,3,29,8,23,484,7,,False,False,True,False,True
55,46,11,6,23,543,24,,False,True,False,True,False
20,53,1,10,29,243,26,,False,False,False,False,True
25,45,13,8,18,264,7,,True,False,False,True,False
56,27,8,6,30,579,21,,True,False,True,False,False
32,36,27,5,21,792,1,,True,False,True,False,True
